"Employee #","Last Name","First Name","Date","Log In","Log Out"
"10003","Aquino","Bianca Sofia","12/12/2024","09:00:00 AM","06:31:00 PM"
"10004","Reyes","Isabella","12/12/2024","10:01:00 AM","07:09:00 PM"
"10005","Hernandez","Eduard","12/12/2024","08:16:00 AM","05:58:00 PM"
"10006","Villanueva","Andrea Mae","12/12/2024","09:16:00 AM","05:00:00 PM"
"10007","San Jose","Brad","12/12/2024","08:04:00 AM","06:55:00 PM"
"10008","Romualdez","Alice","12/12/2024","08:04:00 AM","03:36:00 PM"
"10009","Atienza","Rosie","12/12/2024","09:52:00 AM","07:45:00 PM"
"10010","Alvaro","Roderick","12/12/2024","09:46:00 AM","06:38:00 PM"
"10011","Salcedo","Anthony","12/12/2024","09:27:00 AM","06:18:00 PM"
"10012","Lopez","Josie","12/12/2024","08:11:00 AM","06:35:00 PM"
"10013","Farala","Martha","12/12/2024","09:43:00 AM","05:21:00 PM"
"10014","Martinez","Leila","12/12/2024","09:55:00 AM","07:14:00 PM"
"10015","Romualdez","Fredrick","12/12/2024","09:54:00 AM","05:24:00 PM"
"10016","Mata","Christian","12/12/2024","09:03:00 AM","04:53:00 PM"
"10017","De Leon","Selena","12/12/2024","08:43:00 AM","07:31:00 PM"
"10018","San Jose","Allison","12/12/2024","09:28:00 AM","05:34:00 PM"
"10019","Rosario","Cydney","12/12/2024","08:23:00 AM","03:38:00 PM"
"10020","Bautista","Mark","12/12/2024","09:04:00 AM","07:21:00 PM"
"10021","Lazaro","Darlene","12/12/2024","08:06:00 AM","05:52:00 PM"
"10022","Delos Santos","Kolby","12/12/2024","10:08:00 AM","06:09:00 PM"
"10023","Santos","Vella","12/12/2024","08:33:00 AM","06:45:00 PM"
"10024","Del Rosario","Tomas","12/12/2024","10:25:00 AM","08:29:00 PM"
"10025","Tolentino","Jacklyn","12/12/2024","10:44:00 AM","08:52:00 PM"
"10026","Gutierrez","Percival","12/12/2024","10:02:00 AM","05:18:00 PM"
"10027","Manalaysay","Garfield","12/12/2024","10:21:00 AM","05:50:00 PM"
"10028","Villegas","Lizeth","12/12/2024","08:55:00 AM","06:57:00 PM"
"10029","Ramos","Carol","12/12/2024","10:26:00 AM","09:16:00 PM"
"10030","Maceda","Emelia","12/12/2024","08:22:00 AM","07:20:00 PM"
"10031","Aguilar","Delia","12/12/2024","10:20:00 AM","06:36:00 PM"
"10032","Castro","John Rafael","12/12/2024","09:26:00 AM","06:38:00 PM"
"10033","Martinez","Carlos Ian","12/12/2024","09:42:00 AM","05:20:00 PM"
"10034","Santos","Beatriz","12/12/2024","10:25:00 AM","09:22:00 PM"
"10001","Garcia","Manuel III","12/13/2024","10:33:00 AM","07:51:00 PM"
"10002","Lim","Antonio","12/13/2024","08:50:00 AM","06:17:00 PM"
"10003","Aquino","Bianca Sofia","12/13/2024","08:14:00 AM","04:36:00 PM"
"10004","Reyes","Isabella","12/13/2024","09:11:00 AM","07:15:00 PM"
"10005","Hernandez","Eduard","12/13/2024","09:06:00 AM","05:13:00 PM"
"10006","Villanueva","Andrea Mae","12/13/2024","08:52:00 AM","07:48:00 PM"
"10007","San Jose","Brad","12/13/2024","10:34:00 AM","06:04:00 PM"
"10008","Romualdez","Alice","12/13/2024","08:44:00 AM","06:48:00 PM"
"10009","Atienza","Rosie","12/13/2024","09:53:00 AM","05:18:00 PM"
"10010","Alvaro","Roderick","12/13/2024","08:49:00 AM","07:39:00 PM"
"10011","Salcedo","Anthony","12/13/2024","08:40:00 AM","04:41:00 PM"
"10012","Lopez","Josie","12/13/2024","09:22:00 AM","07:10:00 PM"
"10013","Farala","Martha","12/13/2024","09:28:00 AM","04:57:00 PM"
"10014","Martinez","Leila","12/13/2024","10:27:00 AM","08:44:00 PM"
"10015","Romualdez","Fredrick","12/13/2024","09:41:00 AM","06:02:00 PM"
"10016","Mata","Christian","12/13/2024","10:21:00 AM","07:14:00 PM"
"10017","De Leon","Selena","12/13/2024","10:51:00 AM","07:12:00 PM"
"10018","San Jose","Allison","12/13/2024","10:09:00 AM","08:49:00 PM"
"10019","Rosario","Cydney","12/13/2024","08:51:00 AM","05:53:00 PM"
"10020","Bautista","Mark","12/13/2024","08:37:00 AM","04:41:00 PM"
"10021","Lazaro","Darlene","12/13/2024","08:52:00 AM","04:43:00 PM"
"10022","Delos Santos","Kolby","12/13/2024","08:04:00 AM","06:51:00 PM"
"10023","Santos","Vella","12/13/2024","09:28:00 AM","04:35:00 PM"
"10024","Del Rosario","Tomas","12/13/2024","09:46:00 AM","04:50:00 PM"
"10025","Tolentino","Jacklyn","12/13/2024","10:25:00 AM","05:42:00 PM"
"10026","Gutierrez","Percival","12/13/2024","10:56:00 AM","08:30:00 PM"
"10027","Manalaysay","Garfield","12/13/2024","08:19:00 AM","05:26:00 PM"
"10028","Villegas","Lizeth","12/13/2024","09:39:00 AM","08:19:00 PM"
"10029","Ramos","Carol","12/13/2024","10:30:00 AM","06:57:00 PM"
"10030","Maceda","Emelia","12/13/2024","10:29:00 AM","08:08:00 PM"
"10031","Aguilar","Delia","12/13/2024","09:43:00 AM","06:40:00 PM"
"10032","Castro","John Rafael","12/13/2024","10:40:00 AM","07:05:00 PM"
"10033","Martinez","Carlos Ian","12/13/2024","10:11:00 AM","06:36:00 PM"
"10034","Santos","Beatriz","12/13/2024","08:51:00 AM","06:15:00 PM"
"10001","Garcia","Manuel III","12/16/2024","09:47:00 AM","06:58:00 PM"
"10002","Lim","Antonio","12/16/2024","10:15:00 AM","05:32:00 PM"
"10003","Aquino","Bianca Sofia","12/16/2024","10:18:00 AM","06:01:00 PM"
"10004","Reyes","Isabella","12/16/2024","10:57:00 AM","09:02:00 PM"
"10005","Hernandez","Eduard","12/16/2024","10:11:00 AM","05:48:00 PM"
"10006","Villanueva","Andrea Mae","12/16/2024","08:39:00 AM","07:06:00 PM"
"10007","San Jose","Brad","12/16/2024","08:00:00 AM","03:40:00 PM"
"10008","Romualdez","Alice","12/16/2024","10:39:00 AM","07:44:00 PM"
"10009","Atienza","Rosie","12/16/2024","08:15:00 AM","04:33:00 PM"
"10010","Alvaro","Roderick","12/16/2024","08:10:00 AM","04:14:00 PM"
"10011","Salcedo","Anthony","12/16/2024","09:40:00 AM","05:10:00 PM"
"10012","Lopez","Josie","12/16/2024","10:02:00 AM","06:22:00 PM"
"10013","Farala","Martha","12/16/2024","10:50:00 AM","09:41:00 PM"
"10014","Martinez","Leila","12/16/2024","09:22:00 AM","06:55:00 PM"
"10015","Romualdez","Fredrick","12/16/2024","10:48:00 AM","07:17:00 PM"
"10016","Mata","Christian","12/16/2024","08:24:00 AM","06:53:00 PM"
"10017","De Leon","Selena","12/16/2024","10:24:00 AM","07:09:00 PM"
"10018","San Jose","Allison","12/16/2024","10:06:00 AM","05:30:00 PM"
"10019","Rosario","Cydney","12/16/2024","10:40:00 AM","06:57:00 PM"
"10020","Bautista","Mark","12/16/2024","08:17:00 AM","06:12:00 PM"
"10021","Lazaro","Darlene","12/16/2024","10:54:00 AM","06:45:00 PM"
"10022","Delos Santos","Kolby","12/16/2024","08:24:00 AM","05:26:00 PM"
"10023","Santos","Vella","12/16/2024","09:27:00 AM","06:12:00 PM"
"10024","Del Rosario","Tomas","12/16/2024","10:37:00 AM","06:10:00 PM"
"10025","Tolentino","Jacklyn","12/16/2024","09:12:00 AM","06:15:00 PM"
"10026","Gutierrez","Percival","12/16/2024","09:48:00 AM","05:23:00 PM"
"10027","Manalaysay","Garfield","12/16/2024","09:50:00 AM","05:15:00 PM"
"10028","Villegas","Lizeth","12/16/2024","09:35:00 AM","05:18:00 PM"
"10029","Ramos","Carol","12/16/2024","09:10:00 AM","07:26:00 PM"
"10030","Maceda","Emelia","12/16/2024","09:19:00 AM","04:28:00 PM"
"10031","Aguilar","Delia","12/16/2024","08:14:00 AM","04:17:00 PM"
"10032","Castro","John Rafael","12/16/2024","08:10:00 AM","05:22:00 PM"
"10033","Martinez","Carlos Ian","12/16/2024","08:35:00 AM","06:10:00 PM"
"10034","Santos","Beatriz","12/16/2024","08:11:00 AM","04:05:00 PM"
"10001","Garcia","Manuel III","12/17/2024","08:15:00 AM","04:11:00 PM"
"10002","Lim","Antonio","12/17/2024","10:49:00 AM","09:27:00 PM"
"10003","Aquino","Bianca Sofia","12/17/2024","08:15:00 AM","05:27:00 PM"
"10004","Reyes","Isabella","12/17/2024","10:12:00 AM","08:16:00 PM"
"10005","Hernandez","Eduard","12/17/2024","10:12:00 AM","06:19:00 PM"
"10006","Villanueva","Andrea Mae","12/17/2024","08:41:00 AM","07:21:00 PM"
"10007","San Jose","Brad","12/17/2024","08:57:00 AM","05:36:00 PM"
"10008","Romualdez","Alice","12/17/2024","09:06:00 AM","06:24:00 PM"
"10009","Atienza","Rosie","12/17/2024","10:38:00 AM","09:36:00 PM"
"10010","Alvaro","Roderick","12/17/2024","10:39:00 AM","07:57:00 PM"
"10011","Salcedo","Anthony","12/17/2024","08:07:00 AM","06:35:00 PM"
"10012","Lopez","Josie","12/17/2024","10:57:00 AM","08:56:00 PM"
"10013","Farala","Martha","12/17/2024","10:58:00 AM","07:05:00 PM"
"10014","Martinez","Leila","12/17/2024","09:22:00 AM","06:59:00 PM"
"10015","Romualdez","Fredrick","12/17/2024","09:09:00 AM","06:58:00 PM"
"10016","Mata","Christian","12/17/2024","08:44:00 AM","06:51:00 PM"
"10017","De Leon","Selena","12/17/2024","09:07:00 AM","07:05:00 PM"
"10018","San Jose","Allison","12/17/2024","09:26:00 AM","04:38:00 PM"
"10019","Rosario","Cydney","12/17/2024","09:21:00 AM","05:46:00 PM"
"10020","Bautista","Mark","12/17/2024","10:35:00 AM","06:41:00 PM"
"10021","Lazaro","Darlene","12/17/2024","09:59:00 AM","05:29:00 PM"
"10022","Delos Santos","Kolby","12/17/2024","08:09:00 AM","04:07:00 PM"
"10023","Santos","Vella","12/17/2024","10:47:00 AM","08:18:00 PM"
"10024","Del Rosario","Tomas","12/17/2024","08:01:00 AM","03:13:00 PM"
"10025","Tolentino","Jacklyn","12/17/2024","09:20:00 AM","06:11:00 PM"
"10026","Gutierrez","Percival","12/17/2024","09:18:00 AM","08:04:00 PM"
"10027","Manalaysay","Garfield","12/17/2024","10:35:00 AM","08:52:00 PM"
"10028","Villegas","Lizeth","12/17/2024","08:46:00 AM","03:53:00 PM"
"10029","Ramos","Carol","12/17/2024","09:05:00 AM","05:23:00 PM"
"10030","Maceda","Emelia","12/17/2024","10:14:00 AM","06:07:00 PM"
"10031","Aguilar","Delia","12/17/2024","09:04:00 AM","05:12:00 PM"
"10032","Castro","John Rafael","12/17/2024","09:08:00 AM","04:10:00 PM"
"10033","Martinez","Carlos Ian","12/17/2024","09:40:00 AM","08:11:00 PM"
"10034","Santos","Beatriz","12/17/2024","10:57:00 AM","06:24:00 PM"
"10001","Garcia","Manuel III","12/18/2024","08:03:00 AM","06:35:00 PM"
"10002","Lim","Antonio","12/18/2024","10:50:00 AM","06:35:00 PM"
"10003","Aquino","Bianca Sofia","12/18/2024","09:44:00 AM","06:32:00 PM"
"10004","Reyes","Isabella","12/18/2024","09:59:00 AM","08:51:00 PM"
"10005","Hernandez","Eduard","12/18/2024","10:54:00 AM","07:27:00 PM"
"10006","Villanueva","Andrea Mae","12/18/2024","09:57:00 AM","06:40:00 PM"
"10007","San Jose","Brad","12/18/2024","08:40:00 AM","03:59:00 PM"
"10008","Romualdez","Alice","12/18/2024","08:30:00 AM","07:29:00 PM"
"10009","Atienza","Rosie","12/18/2024","08:26:00 AM","06:42:00 PM"
"10010","Alvaro","Roderick","12/18/2024","09:25:00 AM","07:44:00 PM"
"10011","Salcedo","Anthony","12/18/2024","08:13:00 AM","05:26:00 PM"
"10012","Lopez","Josie","12/18/2024","09:54:00 AM","06:19:00 PM"
"10013","Farala","Martha","12/18/2024","09:09:00 AM","04:22:00 PM"
"10014","Martinez","Leila","12/18/2024","09:38:00 AM","07:33:00 PM"
"10015","Romualdez","Fredrick","12/18/2024","08:00:00 AM","05:14:00 PM"
"10016","Mata","Christian","12/18/2024","10:22:00 AM","08:51:00 PM"
"10017","De Leon","Selena","12/18/2024","09:17:00 AM","05:23:00 PM"
"10018","San Jose","Allison","12/18/2024","10:21:00 AM","09:11:00 PM"
"10019","Rosario","Cydney","12/18/2024","08:27:00 AM","05:15:00 PM"
"10020","Bautista","Mark","12/18/2024","10:30:00 AM","05:31:00 PM"
"10021","Lazaro","Darlene","12/18/2024","08:26:00 AM","07:17:00 PM"
"10022","Delos Santos","Kolby","12/18/2024","08:00:00 AM","05:12:00 PM"
"10023","Santos","Vella","12/18/2024","08:00:00 AM","04:43:00 PM"
"10024","Del Rosario","Tomas","12/18/2024","10:35:00 AM","05:57:00 PM"
"10025","Tolentino","Jacklyn","12/18/2024","10:42:00 AM","09:16:00 PM"
"10026","Gutierrez","Percival","12/18/2024","08:42:00 AM","05:58:00 PM"
"10027","Manalaysay","Garfield","12/18/2024","10:45:00 AM","09:23:00 PM"
"10028","Villegas","Lizeth","12/18/2024","10:06:00 AM","07:59:00 PM"
"10029","Ramos","Carol","12/18/2024","08:21:00 AM","04:38:00 PM"
"10030","Maceda","Emelia","12/18/2024","08:28:00 AM","07:27:00 PM"
"10031","Aguilar","Delia","12/18/2024","09:59:00 AM","07:26:00 PM"
"10032","Castro","John Rafael","12/18/2024","10:20:00 AM","05:44:00 PM"
"10033","Martinez","Carlos Ian","12/18/2024","09:13:00 AM","06:49:00 PM"
"10034","Santos","Beatriz","12/18/2024","10:28:00 AM","07:06:00 PM"
"10001","Garcia","Manuel III","12/19/2024","08:12:00 AM","03:22:00 PM"
"10002","Lim","Antonio","12/19/2024","08:31:00 AM","07:04:00 PM"
"10003","Aquino","Bianca Sofia","12/19/2024","10:26:00 AM","07:03:00 PM"
"10004","Reyes","Isabella","12/19/2024","08:32:00 AM","05:41:00 PM"
"10005","Hernandez","Eduard","12/19/2024","09:08:00 AM","07:12:00 PM"
"10006","Villanueva","Andrea Mae","12/19/2024","10:44:00 AM","08:18:00 PM"
"10007","San Jose","Brad","12/19/2024","09:22:00 AM","05:59:00 PM"
"10008","Romualdez","Alice","12/19/2024","09:50:00 AM","07:47:00 PM"
"10009","Atienza","Rosie","12/19/2024","09:09:00 AM","06:22:00 PM"
"10010","Alvaro","Roderick","12/19/2024","09:14:00 AM","04:54:00 PM"
"10011","Salcedo","Anthony","12/19/2024","09:31:00 AM","04:57:00 PM"
"10012","Lopez","Josie","12/19/2024","09:55:00 AM","06:57:00 PM"
"10013","Farala","Martha","12/19/2024","09:11:00 AM","06:44:00 PM"
"10014","Martinez","Leila","12/19/2024","08:41:00 AM","04:56:00 PM"
"10015","Romualdez","Fredrick","12/19/2024","09:47:00 AM","05:16:00 PM"
"10016","Mata","Christian","12/19/2024","09:34:00 AM","08:05:00 PM"
"10017","De Leon","Selena","12/19/2024","10:32:00 AM","08:08:00 PM"
"10018","San Jose","Allison","12/19/2024","10:24:00 AM","06:31:00 PM"
"10019","Rosario","Cydney","12/19/2024","09:19:00 AM","08:06:00 PM"
"10020","Bautista","Mark","12/19/2024","09:43:00 AM","08:18:00 PM"
"10021","Lazaro","Darlene","12/19/2024","09:48:00 AM","05:52:00 PM"
"10022","Delos Santos","Kolby","12/19/2024","09:56:00 AM","06:51:00 PM"
"10023","Santos","Vella","12/19/2024","10:08:00 AM","06:58:00 PM"
"10024","Del Rosario","Tomas","12/19/2024","10:08:00 AM","07:51:00 PM"
"10025","Tolentino","Jacklyn","12/19/2024","08:58:00 AM","07:16:00 PM"
"10026","Gutierrez","Percival","12/19/2024","08:52:00 AM","06:06:00 PM"
"10027","Manalaysay","Garfield","12/19/2024","10:12:00 AM","06:43:00 PM"
"10028","Villegas","Lizeth","12/19/2024","09:52:00 AM","08:29:00 PM"
"10029","Ramos","Carol","12/19/2024","08:26:00 AM","06:51:00 PM"
"10030","Maceda","Emelia","12/19/2024","10:09:00 AM","07:29:00 PM"
"10031","Aguilar","Delia","12/19/2024","09:17:00 AM","08:09:00 PM"
"10032","Castro","John Rafael","12/19/2024","08:32:00 AM","03:41:00 PM"
"10033","Martinez","Carlos Ian","12/19/2024","09:02:00 AM","07:22:00 PM"
"10034","Santos","Beatriz","12/19/2024","09:05:00 AM","04:32:00 PM"
"10001","Garcia","Manuel III","12/20/2024","09:29:00 AM","08:10:00 PM"
"10002","Lim","Antonio","12/20/2024","09:45:00 AM","06:19:00 PM"
"10003","Aquino","Bianca Sofia","12/20/2024","09:03:00 AM","06:51:00 PM"
"10004","Reyes","Isabella","12/20/2024","09:44:00 AM","08:11:00 PM"
"10005","Hernandez","Eduard","12/20/2024","09:27:00 AM","04:50:00 PM"
"10006","Villanueva","Andrea Mae","12/20/2024","08:58:00 AM","04:38:00 PM"
"10007","San Jose","Brad","12/20/2024","09:32:00 AM","07:01:00 PM"
"10008","Romualdez","Alice","12/20/2024","08:43:00 AM","07:17:00 PM"
"10009","Atienza","Rosie","12/20/2024","10:47:00 AM","08:53:00 PM"
"10010","Alvaro","Roderick","12/20/2024","10:40:00 AM","07:13:00 PM"
"10011","Salcedo","Anthony","12/20/2024","10:59:00 AM","09:18:00 PM"
"10012","Lopez","Josie","12/20/2024","08:34:00 AM","06:13:00 PM"
"10013","Farala","Martha","12/20/2024","08:13:00 AM","03:21:00 PM"
"10014","Martinez","Leila","12/20/2024","10:04:00 AM","07:18:00 PM"
"10015","Romualdez","Fredrick","12/20/2024","10:33:00 AM","06:56:00 PM"
"10016","Mata","Christian","12/20/2024","08:40:00 AM","03:46:00 PM"
"10017","De Leon","Selena","12/20/2024","08:40:00 AM","04:22:00 PM"
"10018","San Jose","Allison","12/20/2024","10:25:00 AM","05:47:00 PM"
"10019","Rosario","Cydney","12/20/2024","10:18:00 AM","06:33:00 PM"
"10020","Bautista","Mark","12/20/2024","09:26:00 AM","05:22:00 PM"
"10021","Lazaro","Darlene","12/20/2024","10:33:00 AM","08:21:00 PM"
"10022","Delos Santos","Kolby","12/20/2024","10:23:00 AM","07:42:00 PM"
"10023","Santos","Vella","12/20/2024","08:08:00 AM","04:06:00 PM"
"10024","Del Rosario","Tomas","12/20/2024","09:36:00 AM","05:17:00 PM"
"10025","Tolentino","Jacklyn","12/20/2024","10:15:00 AM","07:30:00 PM"
"10026","Gutierrez","Percival","12/20/2024","09:56:00 AM","05:56:00 PM"
"10027","Manalaysay","Garfield","12/20/2024","08:59:00 AM","06:42:00 PM"
"10028","Villegas","Lizeth","12/20/2024","09:17:00 AM","06:17:00 PM"
"10029","Ramos","Carol","12/20/2024","08:51:00 AM","05:11:00 PM"
"10030","Maceda","Emelia","12/20/2024","09:58:00 AM","08:03:00 PM"
"10031","Aguilar","Delia","12/20/2024","10:08:00 AM","07:17:00 PM"
"10032","Castro","John Rafael","12/20/2024","10:55:00 AM","09:49:00 PM"
"10033","Martinez","Carlos Ian","12/20/2024","10:13:00 AM","09:12:00 PM"
"10034","Santos","Beatriz","12/20/2024","09:08:00 AM","07:39:00 PM"
"10001","Garcia","Manuel III","12/23/2024","09:42:00 AM","06:39:00 PM"
"10002","Lim","Antonio","12/23/2024","08:20:00 AM","07:02:00 PM"
"10003","Aquino","Bianca Sofia","12/23/2024","09:14:00 AM","05:28:00 PM"
"10004","Reyes","Isabella","12/23/2024","10:47:00 AM","09:44:00 PM"
"10005","Hernandez","Eduard","12/23/2024","09:36:00 AM","05:23:00 PM"
"10006","Villanueva","Andrea Mae","12/23/2024","09:42:00 AM","08:24:00 PM"
"10007","San Jose","Brad","12/23/2024","08:08:00 AM","04:03:00 PM"
"10008","Romualdez","Alice","12/23/2024","10:23:00 AM","09:13:00 PM"
"10009","Atienza","Rosie","12/23/2024","10:42:00 AM","07:53:00 PM"
"10010","Alvaro","Roderick","12/23/2024","08:32:00 AM","07:11:00 PM"
"10011","Salcedo","Anthony","12/23/2024","09:49:00 AM","05:33:00 PM"
"10012","Lopez","Josie","12/23/2024","09:19:00 AM","06:39:00 PM"
"10013","Farala","Martha","12/23/2024","09:11:00 AM","04:37:00 PM"
"10014","Martinez","Leila","12/23/2024","08:35:00 AM","05:33:00 PM"
"10015","Romualdez","Fredrick","12/23/2024","08:58:00 AM","07:05:00 PM"
"10016","Mata","Christian","12/23/2024","09:21:00 AM","06:53:00 PM"
"10017","De Leon","Selena","12/23/2024","10:49:00 AM","06:33:00 PM"
"10018","San Jose","Allison","12/23/2024","09:31:00 AM","05:28:00 PM"
"10019","Rosario","Cydney","12/23/2024","08:07:00 AM","05:21:00 PM"
"10020","Bautista","Mark","12/23/2024","09:47:00 AM","05:08:00 PM"
"10021","Lazaro","Darlene","12/23/2024","09:56:00 AM","07:23:00 PM"
"10022","Delos Santos","Kolby","12/23/2024","10:50:00 AM","08:46:00 PM"
"10023","Santos","Vella","12/23/2024","08:11:00 AM","03:46:00 PM"
"10024","Del Rosario","Tomas","12/23/2024","10:26:00 AM","06:54:00 PM"
"10025","Tolentino","Jacklyn","12/23/2024","10:23:00 AM","08:22:00 PM"
"10026","Gutierrez","Percival","12/23/2024","08:25:00 AM","06:41:00 PM"
"10027","Manalaysay","Garfield","12/23/2024","09:46:00 AM","05:04:00 PM"
"10028","Villegas","Lizeth","12/23/2024","08:29:00 AM","05:03:00 PM"
"10029","Ramos","Carol","12/23/2024","10:24:00 AM","07:14:00 PM"
"10030","Maceda","Emelia","12/23/2024","10:10:00 AM","06:54:00 PM"
"10031","Aguilar","Delia","12/23/2024","08:06:00 AM","04:45:00 PM"
"10032","Castro","John Rafael","12/23/2024","10:27:00 AM","05:47:00 PM"
"10033","Martinez","Carlos Ian","12/23/2024","08:07:00 AM","04:44:00 PM"
"10034","Santos","Beatriz","12/23/2024","10:14:00 AM","05:59:00 PM"
"10001","Garcia","Manuel III","12/24/2024","08:03:00 AM","03:54:00 PM"
"10002","Lim","Antonio","12/24/2024","10:52:00 AM","06:12:00 PM"
"10003","Aquino","Bianca Sofia","12/24/2024","09:00:00 AM","04:37:00 PM"
"10004","Reyes","Isabella","12/24/2024","09:43:00 AM","06:23:00 PM"
"10005","Hernandez","Eduard","12/24/2024","08:36:00 AM","06:38:00 PM"
"10006","Villanueva","Andrea Mae","12/24/2024","09:38:00 AM","08:06:00 PM"
"10007","San Jose","Brad","12/24/2024","09:35:00 AM","05:37:00 PM"
"10008","Romualdez","Alice","12/24/2024","09:17:00 AM","04:32:00 PM"
"10009","Atienza","Rosie","12/24/2024","10:40:00 AM","08:26:00 PM"
"10010","Alvaro","Roderick","12/24/2024","08:14:00 AM","05:30:00 PM"
"10011","Salcedo","Anthony","12/24/2024","09:26:00 AM","05:19:00 PM"
"10012","Lopez","Josie","12/24/2024","10:05:00 AM","08:24:00 PM"
"10013","Farala","Martha","12/24/2024","09:51:00 AM","06:28:00 PM"
"10014","Martinez","Leila","12/24/2024","08:42:00 AM","06:28:00 PM"
"10015","Romualdez","Fredrick","12/24/2024","08:02:00 AM","05:20:00 PM"
"10016","Mata","Christian","12/24/2024","10:13:00 AM","07:18:00 PM"
"10017","De Leon","Selena","12/24/2024","09:37:00 AM","04:58:00 PM"
"10018","San Jose","Allison","12/24/2024","10:28:00 AM","06:06:00 PM"
"10019","Rosario","Cydney","12/24/2024","08:22:00 AM","04:40:00 PM"
"10020","Bautista","Mark","12/24/2024","08:36:00 AM","04:05:00 PM"
"10021","Lazaro","Darlene","12/24/2024","08:59:00 AM","04:18:00 PM"
"10022","Delos Santos","Kolby","12/24/2024","10:19:00 AM","06:54:00 PM"
"10023","Santos","Vella","12/24/2024","08:09:00 AM","04:48:00 PM"
"10024","Del Rosario","Tomas","12/24/2024","08:46:00 AM","04:02:00 PM"
"10025","Tolentino","Jacklyn","12/24/2024","10:53:00 AM","07:30:00 PM"
"10026","Gutierrez","Percival","12/24/2024","10:30:00 AM","06:16:00 PM"
"10027","Manalaysay","Garfield","12/24/2024","09:32:00 AM","04:33:00 PM"
"10028","Villegas","Lizeth","12/24/2024","09:07:00 AM","06:27:00 PM"
"10029","Ramos","Carol","12/24/2024","08:15:00 AM","05:38:00 PM"
"10030","Maceda","Emelia","12/24/2024","09:37:00 AM","07:56:00 PM"
"10031","Aguilar","Delia","12/24/2024","08:09:00 AM","04:44:00 PM"
"10032","Castro","John Rafael","12/24/2024","10:36:00 AM","08:23:00 PM"
"10033","Martinez","Carlos Ian","12/24/2024","09:32:00 AM","05:07:00 PM"
"10034","Santos","Beatriz","12/24/2024","09:50:00 AM","08:45:00 PM"
"10001","Garcia","Manuel III","12/25/2024","09:52:00 AM","08:38:00 PM"
"10002","Lim","Antonio","12/25/2024","10:58:00 AM","09:30:00 PM"
"10003","Aquino","Bianca Sofia","12/25/2024","09:28:00 AM","06:02:00 PM"
